decimalLatitude,decimalLongitude,scientificName,iucnRedListCategory
25.185,75.8538,Tamarindus indica L.,LC
22.423206,88.386435,"Zizula hylax (Fabricius, 1775)",LC
26.843663,88.238269,"Anthus rufulus Vieillot, 1818",LC
26.5408,94.2078,Mesua ferrea L.,VU
14.232707,74.681027,"Lycodon aulicus (Linnaeus, 1758)",LC
27.220556,77.950508,Borassus flabellifer L.,LC
19.004379,73.282455,"Lampides boeticus (Linnaeus, 1767)",LC
11.615504,92.619255,"Dendrelaphis andamanensis (Anderson, 1871)",LC
26.202281,91.739281,Turnera ulmifolia L.,LC
10.676657,76.027233,"Agriocnemis pieris Laidlaw, 1919",LC
22.681172,88.352083,"Bradinopyga geminata (Rambur, 1842)",LC
15.394608,73.876732,"Pycnonotus jocosus (Linnaeus, 1758)",LC
15.525611,73.835105,"Calotes versicolor (Daudin, 1802)",LC
8.507778,76.952499,Pithecellobium dulce (Roxb.) Benth.,LC
14.464409,75.921758,"Lonchura striata (Linnaeus, 1766)",LC
12.944151,75.786565,"Rhacophorus malabaricus Jerdon, 1870",LC
22.6239,86.641214,"Eurema brigitta (Stoll, 1780)",LC
24.352674,92.344815,"Junonia almana (Linnaeus, 1758)",LC
22.988771,87.010568,"Diplacodes nebulosa (Fabricius, 1793)",LC
15.296252,74.003914,"Glareola lactea Temminck, 1820",LC
8.405074,77.005593,"Tholymis tillarga (Fabricius, 1798)",LC
22.68116,88.351997,"Pantala flavescens (Fabricius, 1798)",LC
10.31461,76.868629,"Rhacophorus calcadensis Ahl, 1927",VU
18.985037,73.28923,"Zizina otis (Fabricius, 1787)",LC
10.117255,76.926854,"Nyctibatrachus poocha Biju, Van Bocxlaer, Mahony, Dinesh, Radhakrishnan, Zachariah, Giri & Bossuyt, 2011",NT
11.4495,75.8165,"Eurema hecabe (Linnaeus, 1758)",LC
14.243601,74.561359,"Ristella beddomii Boulenger, 1887",LC
23.640378,88.129937,"Lonchura punctulata (Linnaeus, 1758)",LC
12.739404,77.786698,"Copsychus saularis (Linnaeus, 1758)",LC
29.533333,78.93528,"Aethopyga siparaja (Raffles, 1822)",LC
12.455171,75.702663,"Gracula indica (Cuvier, 1829)",LC
26.742981,91.822029,"Danaus chrysippus (Linnaeus, 1758)",LC
24.997904,82.065229,Ficus racemosa L.,LC
13.566637,75.135069,"Pedostibes tuberculosus Günther, 1876",LC
10.67454,92.494453,"Trimeresurus andersonii Theobald, 1868",LC
22.575393,88.47979,"Xenochrophis cerasogaster (Cantor, 1839)",VU
29.357548,79.459023,"Psittacula himalayana (Lesson, 1831)",LC
12.971457,77.589828,Plumeria pudica Jacq.,LC
12.968615,77.629242,Tabebuia aurea (Silva Manso) Benth. & Hook.fil. ex S.Moore,LC
24.133092,88.273659,"Junonia almana (Linnaeus, 1758)",LC
20.199057,79.414673,"Cuon alpinus (Pallas, 1811)",EN
12.890235,77.587374,"Tramea basilaris (Palisot de Beauvois, 1817)",LC
18.502693,73.819603,Pongamia pinnata (L.) Pierre,LC
18.812059,72.94023,"Lanius schach Linnaeus, 1758",LC
17.665665,74.040916,Bombax ceiba L.,LC
27.208693,94.051697,"Porphyrio porphyrio (Linnaeus, 1758)",LC
23.229009,77.364026,"Diplacodes trivialis (Rambur, 1842)",LC
15.479417,73.928635,Ficus elastica Roxb.,LC
16.706224,73.386887,Terminalia paniculata B.Heyne ex Roth,LC
12.90937,77.39584,"Lampides boeticus (Linnaeus, 1767)",LC
19.488851,84.89909,"Macaca mulatta (Zimmermann, 1780)",LC
12.288017,77.432166,"Icthyophaga ichthyaetus (Horsfield, 1821)",NT
13.653343,76.746955,"Geochelone elegans (Schoepff, 1795)",VU
13.070292,77.769524,"Amandava amandava (Linnaeus, 1758)",LC
23.811352,91.303551,"Psilopogon lineatus (Vieillot, 1816)",LC
12.382928,75.493927,Psychotria truncata Wall.,LC
13.110818,77.575912,"Diplacodes trivialis (Rambur, 1842)",LC
23.200277,86.126732,"Ceriagrion coromandelianum (Fabricius, 1798)",LC
11.414299,76.866333,"Ptyas mucosa (Linnaeus, 1758)",LC
11.664325,78.146014,"Pachliopta aristolochiae (Fabricius, 1775)",LC
16.990215,73.312027,"Motacilla maderaspatensis Gmelin, 1789",LC
12.217127,75.608803,"Ypthima asterope Klug, 1832",LC
26.273894,73.030741,"Junonia hierta Fabricius, 1798",LC
11.922379,75.792458,"Vijayachelys silvatica (Henderson, 1912)",EN
19.516542,83.507287,"Craspedocephalus gramineus (Shaw, 1802)",LC
18.980478,73.262711,"Danaus chrysippus (Linnaeus, 1758)",LC
13.202362,75.491064,"Indosylvirana intermedia (Rao, 1937)",LC
15.964716,74.003571,"Rhacophorus malabaricus Jerdon, 1870",LC
11.6859,78.1764,"Eurema hecabe (Linnaeus, 1758)",LC
23.19532,79.910042,"Argyrogena fasciolata (Shaw, 1802)",LC
17.002795,73.358362,"Alcedo atthis (Linnaeus, 1758)",LC
9.931233,76.267304,"Macaca radiata (É.Geoffroy Saint-Hilaire, 1812)",VU
21.07,79.269997,Butea monosperma var. lutea (Witt.) Maheswari,DD
12.890235,77.587374,"Crocothemis servilia (Drury, 1773)",LC
11.995915,75.998566,"Pseudophilautus wynaadensis (Jerdon, 1853)",LC
22.103265,88.780424,Phoenix paludosa Roxb.,NT
15.606211,73.736382,"Aethopyga vigorsii (Sykes, 1832)",LC
20.296059,85.82454,"Crocothemis servilia (Drury, 1773)",LC
12.720015,77.564552,"Pericrocotus cinnamomeus (Linnaeus, 1766)",LC
24.997904,82.065229,Hibiscus rosa-sinensis L.,CR
13.42577,77.504578,"Psammophilus dorsalis (Gray, 1831)",LC
20.1873,85.4568,"Brachythemis contaminata (Fabricius, 1793)",LC
17.33622,78.41217,"Tachybaptus ruficollis (Pallas, 1764)",LC
18.426262,73.76403,"Ardea cinerea Linnaeus, 1758",LC
10.549229,76.236855,"Anthus rufulus Vieillot, 1818",LC
20.202244,85.45174,"Orthetrum sabina (Drury, 1773)",LC
15.73627,74.880501,"Danaus chrysippus (Linnaeus, 1758)",LC
19.9106,85.6705,"Neurothemis tullia (Drury, 1773)",LC
11.687405,78.180668,"Pachliopta hector (Linnaeus, 1758)",LC
25.196491,75.79144,"Ictinogomphus rapax (Rambur, 1842)",LC
22.988771,87.010568,"Potamarcha congener (Rambur, 1842)",LC
9.762316,77.739487,"Junonia orithya Linnaeus, 1758",LC
20.1775,79.3309,"Crocodylus palustris (Lesson, 1831)",VU
10.309256,76.14649,Azadirachta indica A.Juss.,LC
22.681162,88.352081,"Bradinopyga geminata (Rambur, 1842)",LC
13.086501,77.685013,"Eudynamys scolopaceus (Linnaeus, 1758)",LC
24.43202,92.330689,"Euploea core (Cramer, 1780)",LC
21.769949,88.231513,"Brachythemis contaminata (Fabricius, 1793)",LC
14.866138,74.439373,"Apus pacificus (Latham, 1801)",LC
11.092068,76.801384,"Rhabdophis plumbicolor (Cantor, 1839)",LC
26.912416,75.787285,"Dinopium benghalense (Linnaeus, 1758)",LC
11.601614,92.612198,"Haliaeetus leucogaster (Gmelin, 1788)",LC
10.308115,76.837115,"Raorchestes ponmudi (Biju & Bossuyt, 2005)",LC
25.2219,75.8375,"Ardea alba Linnaeus, 1758",LC
13.170984,80.199112,Erythrina variegata L.,LC
11.491604,76.733652,"Egretta garzetta (Linnaeus, 1766)",LC
25.1848,75.8252,"Ceriagrion coromandelianum (Fabricius, 1798)",LC
12.6771,77.9104,"Orthetrum sabina (Drury, 1773)",LC
19.004379,73.282455,"Phalanta phalantha (Drury, 1773)",LC
26.301807,72.901611,"Passer domesticus (Linnaeus, 1758)",LC
25.347746,76.018882,"Trithemis aurora (Burmeister, 1839)",LC
22.7332,77.7384,"Diplacodes trivialis (Rambur, 1842)",LC
11.94755,79.810204,Peltophorum pterocarpum (DC.) Backer ex K.Heyne,LC
18.7722,73.7248,"Nilssonia leithii (Gray, 1872)",CR
11.916494,75.731163,Glycosmis pentaphylla (Retz.) Corrêa,LC
22.917767,77.722294,"Eurema hecabe (Linnaeus, 1758)",LC
19.018236,73.279388,"Zizina otis (Fabricius, 1787)",LC
10.213519,77.19722,"Raorchestes griet (Bossuyt, 2002)",VU
28.689024,77.267097,"Spilornis cheela (Latham, 1790)",LC
19.083432,72.918926,"Terpsiphone paradisi (Linnaeus, 1758)",LC
25.2367,75.8361,Nyctanthes arbor-tristis L.,LC
10.320493,76.793404,"Craspedocephalus malabaricus (Jerdon, 1854)",LC
13.518541,75.090424,"Craspedocephalus malabaricus (Jerdon, 1854)",LC
20.202244,85.45174,"Calotes versicolor (Daudin, 1802)",LC
11.404806,76.712326,"Fulica atra Linnaeus, 1758",LC
25.1856,75.8251,"Diplacodes trivialis (Rambur, 1842)",LC
18.986601,73.267899,"Hypolimnas misippus Linnaeus, 1764",LC
9.919034,76.388327,Carica papaya L.,DD
12.269372,76.611978,"Danaus chrysippus (Linnaeus, 1758)",LC
18.52043,73.856744,"Diplacodes trivialis (Rambur, 1842)",LC
12.93924,77.589485,Psidium guajava L.,LC
9.174842,76.501335,"Amaurornis phoenicurus (Pennant, 1769)",LC
22.897615,87.655647,"Copsychus saularis (Linnaeus, 1758)",LC
22.686037,73.118691,"Crocothemis servilia (Drury, 1773)",LC
25.250479,91.672409,"Amolops assamensis Sengupta, Hussain, Choudhury, Gogoi, Ahmed & Choudhury, 2008",VU
25.05748,88.28261,"Euphlyctis hexadactylus (Lesson, 1834)",LC
11.127123,78.656891,"Microhyla rubra (Jerdon, 1853)",LC
25.024369,82.119676,"Eryx johnii (Russell, 1801)",NT
18.980478,73.262711,"Zizula hylax (Fabricius, 1775)",LC
26.511288,92.688049,Sterculia villosa Roxb.,LC
19.916191,78.44109,"Pernis ptilorhynchus (Temminck, 1821)",LC
19.004379,73.282455,"Hypolimnas misippus Linnaeus, 1764",LC
19.130959,73.007607,"Ptyas mucosa (Linnaeus, 1758)",LC
13.065469,77.597198,"Psammophilus dorsalis (Gray, 1831)",LC
25.213816,75.864753,"Trithemis festiva (Rambur, 1842)",LC
12.6731,75.7755,"Clinotarsus curtipes (Jerdon, 1853)",LC
34.40204,77.657908,"Ochotona macrotis (Günther, 1875)",LC
10.782047,75.919014,Ficus religiosa L.,LC
25.143524,94.28334,"Vanessa cardui (Linnaeus, 1758)",LC
25.1849,75.8256,"Trithemis aurora (Burmeister, 1839)",LC
27.159609,77.521813,"Copsychus saularis (Linnaeus, 1758)",LC
14.599073,74.848335,Psychotria dalzellii Hook.f.,LC
12.153447,76.675561,"Rusa unicolor (Kerr, 1792)",VU
23.194775,88.626548,"Potamarcha congener (Rambur, 1842)",LC
28.915768,79.509502,"Danaus chrysippus (Linnaeus, 1758)",LC
8.769334,77.076593,"Diplacodes trivialis (Rambur, 1842)",LC
25.2144,75.8347,Mangifera indica L.,DD
22.423088,88.287956,"Calotes versicolor (Daudin, 1802)",LC
12.739404,77.786698,"Anas poecilorhyncha J.R.Forster, 1781",LC
22.987408,87.009662,Melia azedarach L.,LC
13.034567,80.263374,"Dendrocitta vagabunda (Latham, 1790)",LC
12.307237,76.657021,Santalum album L.,VU
28.52673,77.575363,"Zizina otis (Fabricius, 1787)",LC
22.6164,88.4652,"Bradinopyga geminata (Rambur, 1842)",LC
21.125851,72.733945,"Agriocnemis pygmaea (Rambur, 1842)",LC
28.915768,79.509502,"Ischnura rubilio Selys, 1876",LC
14.464409,75.921758,"Eurema hecabe (Linnaeus, 1758)",LC
28.915473,79.513269,"Crocothemis servilia (Drury, 1773)",LC
12.287875,77.421387,"Etroplus suratensis (Bloch, 1790)",LC
10.22799,77.492569,"Raorchestes dubois (Biju & Bossuyt, 2006)",VU
23.229009,77.364026,"Trithemis aurora (Burmeister, 1839)",LC
23.200277,86.126732,"Bradinopyga geminata (Rambur, 1842)",LC
14.190378,74.813906,"Calotes versicolor (Daudin, 1802)",LC
25.196313,75.790687,Dalbergia sissoo Roxb. ex DC.,LC
18.855437,73.630073,"Dicrurus macrocercus Vieillot, 1817",LC
18.540813,73.453217,"Semnopithecus hypoleucos Blyth, 1841",LC
17.36726,78.421127,"Centropus sinensis (Stephens, 1815)",LC
15.470321,73.807709,Carissa carandas L.,DD
9.46554,77.530434,"Euploea core (Cramer, 1780)",LC
18.995218,73.258842,"Junonia almana (Linnaeus, 1758)",LC
20.015,85.4481,Anacardium occidentale L.,LC
10.452874,76.297146,Carica papaya L.,DD
25.187923,75.828892,"Crocothemis servilia (Drury, 1773)",LC
13.518667,75.090507,"Melanochelys trijuga (Schweigger, 1812)",LC
11.323038,79.243353,"Pachliopta aristolochiae (Fabricius, 1775)",LC
9.620124,76.551767,"Orthetrum sabina (Drury, 1773)",LC
18.995218,73.258842,"Phalanta phalantha (Drury, 1773)",LC
10.676657,76.027233,"Trithemis festiva (Rambur, 1842)",LC
24.133092,88.273659,"Junonia almana (Linnaeus, 1758)",LC
10.128119,76.755294,"Harpactes fasciatus (Pennant, 1769)",LC
18.635077,78.212494,"Centropus sinensis (Stephens, 1815)",LC
25.264958,82.989445,"Hypolimnas misippus Linnaeus, 1764",LC
22.988771,87.010568,"Ceriagrion coromandelianum (Fabricius, 1798)",LC
11.664325,78.146014,"Euploea core (Cramer, 1780)",LC
30.703138,76.750803,"Pernis ptilorhynchus (Temminck, 1821)",LC
22.966608,88.436756,"Aethriamanta brevipennis (Rambur, 1842)",LC
11.572177,76.642715,"Sturnia pagodarum (Gmelin, 1789)",LC
22.70463,88.339918,"Diplacodes trivialis (Rambur, 1842)",LC
22.988771,87.010568,"Nephila pilipes (Fabricius, 1793)",LC
19.320135,72.91201,"Cinnyris lotenius (Linnaeus, 1766)",LC
11.896151,75.734245,Syzygium aqueum (Burm.fil.) Alston,LC
25.05748,88.282608,"Aythya fuligula (Linnaeus, 1758)",LC
25.097245,76.001508,"Hypolimnas misippus Linnaeus, 1764",LC
14.691,76.3574,"Chamaeleo zeylanicus Laurenti, 1768",LC
19.998516,73.752975,"Nilssonia leithii (Gray, 1872)",CR
28.8802,79.6316,"Orthetrum sabina (Drury, 1773)",LC
11.686,78.1753,"Brachythemis contaminata (Fabricius, 1793)",LC
23.112935,71.775514,"Hypolimnas misippus Linnaeus, 1764",LC
15.333901,74.288353,"Neurothemis tullia (Drury, 1773)",LC
12.034619,76.155685,"Spilornis cheela (Latham, 1790)",LC
11.953685,75.982132,Artocarpus hirsutus Lam.,LC
24.886686,85.543457,"Ischnura rubilio Selys, 1876",LC
23.480068,87.306096,"Crocothemis servilia (Drury, 1773)",LC
14.464409,75.921758,"Pachliopta hector (Linnaeus, 1758)",LC
11.687405,78.180668,"Eurema hecabe (Linnaeus, 1758)",LC
19.8168,85.86,"Agriocnemis pygmaea (Rambur, 1842)",LC
18.76227,73.355064,Holoptelea integrifolia (Roxb.) Planch.,LC
25.2322,75.8385,Senna siamea (Lam.) H.S.Irwin & Barneby,LC
19.018236,73.279388,"Pelopidas mathias (Fabricius, 1798)",LC
23.559846,87.301673,"Euploea core (Cramer, 1780)",LC
28.915768,79.509502,"Crocothemis servilia (Drury, 1773)",LC
18.962999,73.262711,"Junonia almana (Linnaeus, 1758)",LC
22.986757,87.854973,"Junonia almana (Linnaeus, 1758)",LC
22.310206,87.892652,"Mortonagrion aborense (Laidlaw, 1914)",LC
19.42831,85.139496,"Rhincodon typus Smith, 1828",EN
26.907398,78.268028,"Coracias benghalensis (Linnaeus, 1758)",LC
22.572645,88.363892,"Leptocoma zeylonica (Linnaeus, 1766)",LC
25.1843,75.8267,"Bradinopyga geminata (Rambur, 1842)",LC
25.133699,82.564438,"Melanitis leda Linnaeus, 1758",LC
23.146467,75.807632,Cassia fistula L.,LC
26.647336,89.548337,"Boiga quincunciata (Wall, 1908)",LC
26.423271,93.883179,"Eurystomus orientalis (Linnaeus, 1766)",LC
18.962999,73.262711,"Zizina otis (Fabricius, 1787)",LC
25.2274,75.8372,"Ardea alba Linnaeus, 1758",LC
18.52043,73.856744,"Cinnyris asiaticus (Latham, 1790)",LC
13.565099,77.142044,Wrightia tinctoria R.Br.,LC
22.0907,88.7624,"Crocothemis servilia (Drury, 1773)",LC
23.1951,86.0485,Syzygium cumini (L.) Skeels,LC
9.465338,77.52755,"Orthetrum sabina (Drury, 1773)",LC
23.520444,87.311923,"Pantala flavescens (Fabricius, 1798)",LC
26.91457,75.731865,Albizia lebbeck (L.) Benth.,LC
18.980478,73.262711,"Zizina otis (Fabricius, 1787)",LC
28.717561,77.214982,"Rhyothemis variegata (Linnaeus, 1763)",LC
12.890235,77.587374,"Diplacodes trivialis (Rambur, 1842)",LC
12.890235,77.587374,"Pantala flavescens (Fabricius, 1798)",LC
27.669033,95.362549,"Junonia almana (Linnaeus, 1758)",LC
26.488413,92.698387,"Tephrodornis pondicerianus (Gmelin, 1789)",LC
13.070292,77.769524,"Saxicola caprata (Linnaeus, 1766)",LC
19.018236,73.279388,"Phalanta phalantha (Drury, 1773)",LC
25.881457,91.423539,"Junonia hierta Fabricius, 1798",LC
22.709063,88.333332,"Acisoma panorpoides Rambur, 1842",LC
26.841137,75.801158,"Brachythemis contaminata (Fabricius, 1793)",LC
13.56631,75.134205,"Amphiesma stolatum (Linnaeus, 1758)",LC
11.410204,76.695032,"Rhipidura albogularis (Lesson, 1831)",LC
19.018236,73.279388,"Hypolimnas misippus Linnaeus, 1764",LC
12.962049,80.196144,Tecoma castanifolia (D.Don) Melch.,LC
9.630016,76.426041,"Calotes calotes (Linnaeus, 1758)",LC
23.520444,87.311923,"Danaus chrysippus (Linnaeus, 1758)",LC
15.40575,73.928635,"Thalasseus bergii (M.H.K.Lichtenstein, 1823)",LC
12.031598,76.280136,"Nisaetus cirrhatus (Gmelin, 1788)",LC
21.653748,79.356857,"Burhinus indicus (Salvadori, 1866)",LC
21.769949,88.231513,"Ceriagrion coromandelianum (Fabricius, 1798)",LC
13.631694,74.905325,"Crocothemis erythraea (Brullé, 1832)",LC
11.994492,79.822456,Dodonaea viscosa (L.) Jacq.,LC
17.496534,74.080841,"Dendrelaphis tristis (Daudin, 1803)",LC
22.6231,75.6243,"Euploea core (Cramer, 1780)",LC
9.49162,76.388443,Pistia stratiotes L.,LC
29.2827,79.5483,"Orthetrum glaucum (Brauer, 1865)",LC
11.664325,78.146014,"Prinia inornata Sykes, 1832",LC
9.498067,76.338852,Dracaena reflexa Lam.,LC
18.478024,73.840439,"Diplacodes lefebvrii (Rambur, 1842)",LC
10.095078,77.063942,"Salea anamallayana (Beddome, 1878)",LC
26.882138,88.278851,"Lanius schach Linnaeus, 1758",LC
18.428078,73.404296,"Pycnonotus jocosus (Linnaeus, 1758)",LC
13.5187,75.0905,"Pedostibes tuberculosus Günther, 1876",LC
14.924322,74.828118,"Boiga nuchalis (Günther, 1875)",LC
10.549229,76.236855,"Melanitis leda Linnaeus, 1758",LC
16.657125,73.521126,"Ardeola grayii (Sykes, 1832)",LC
20.04811,73.67981,"Psilopogon haemacephalus (P.L.S.Müller, 1776)",LC
20.177688,85.336235,Punica granatum L.,LC
26.212539,81.239569,Azadirachta indica A.Juss.,LC
15.133668,76.235378,"Tadorna ferruginea (Pallas, 1764)",LC
8.68425,77.135411,"Ischnura rubilio Selys, 1876",LC
11.664325,78.146014,"Saxicola caprata (Linnaeus, 1766)",LC
11.786253,77.800785,"Ocyceros birostris (Scopoli, 1786)",LC
19.004379,73.282455,"Phalanta phalantha (Drury, 1773)",LC
20.693672,73.535851,"Harpactes fasciatus (Pennant, 1769)",LC
24.997904,82.065229,"Pantala flavescens (Fabricius, 1798)",LC
13.05612,80.261742,"Acridotheres tristis (Linnaeus, 1766)",LC
12.890235,77.587374,"Tramea basilaris (Palisot de Beauvois, 1817)",LC
24.689236,79.993027,"Boselaphus tragocamelus (Pallas, 1766)",LC
10.783878,75.922795,Ficus religiosa L.,LC
9.609454,76.42202,"Pelargopsis capensis (Linnaeus, 1766)",LC
13.050466,77.607071,Wrightia tinctoria R.Br.,LC
9.994725,76.337679,"Tachybaptus ruficollis (Pallas, 1764)",LC
10.292274,76.165332,Moringa oleifera Lam.,LC
13.575214,75.106908,"Ahaetulla pulverulenta (Duméril, Bibron & Duméril, 1854)",LC
22.688509,88.321301,"Ceriagrion cerinorubellum (Brauer, 1865)",LC
8.724434,77.02478,Calophyllum inophyllum L.,LC
26.46904,90.300644,"Nephila pilipes (Fabricius, 1793)",LC
21.769949,88.231513,"Tholymis tillarga (Fabricius, 1798)",LC
27.716249,95.610313,"Copsychus saularis (Linnaeus, 1758)",LC
28.496679,77.563049,"Elanus caeruleus (Desfontaines, 1789)",LC
10.312281,76.257309,"Vestalis apicalis Selys, 1873",LC
11.572177,76.642715,"Elephas maximus Linnaeus, 1758",EN
12.275803,76.882185,"Motacilla maderaspatensis Gmelin, 1789",LC
26.655777,93.561066,"Axis porcinus (Zimmermann, 1780)",EN
24.085022,92.2752,"Pantala flavescens (Fabricius, 1798)",LC
14.633895,74.845261,"Rhacophorus malabaricus Jerdon, 1870",LC
9.498708,76.329086,Adiantum capillus-veneris L.,LC
26.523852,93.962337,"Eurema hecabe (Linnaeus, 1758)",LC
12.225285,79.074699,"Dumetia hyperythra (Franklin, 1831)",LC
12.213596,77.597122,"Tetracerus quadricornis (Blainville, 1816)",VU
19.004379,73.282455,"Zizina otis (Fabricius, 1787)",LC
22.681162,88.35208,"Rhyothemis variegata (Linnaeus, 1763)",LC
10.002981,76.733475,"Pseudagrion indicum Fraser, 1924",LC
16.66869,73.506638,Strychnos nux-vomica L.,LC
20.205984,79.33931,"Junonia almana (Linnaeus, 1758)",LC
26.906679,78.271072,"Oenanthe fusca (Blyth, 1851)",LC
22.988771,87.010568,"Eurema hecabe (Linnaeus, 1758)",LC
21.75878,88.22137,"Agriocnemis pygmaea (Rambur, 1842)",LC
14.427548,74.419093,"Echis carinatus (Schneider, 1801)",LC
18.995218,73.258842,"Lampides boeticus (Linnaeus, 1767)",LC
15.130252,76.224012,"Anastomus oscitans (Boddaert, 1783)",LC
21.769949,88.231513,"Ceriagrion coromandelianum (Fabricius, 1798)",LC
14.464409,75.921758,"Vanellus malabaricus (Boddaert, 1783)",LC
26.024712,76.4582,"Butorides striata (Linnaeus, 1758)",LC
19.228809,72.918178,"Diplacodes trivialis (Rambur, 1842)",LC
19.144125,72.880875,"Pycnonotus cafer (Linnaeus, 1766)",LC
12.941912,75.786957,Sterculia urens Roxb.,LC
18.980478,73.262711,"Euploea core (Cramer, 1780)",LC
23.640378,88.129937,"Ploceus philippinus (Linnaeus, 1766)",LC
18.980478,73.262711,"Zizina otis (Fabricius, 1787)",LC
21.769949,88.231513,"Ceriagrion coromandelianum (Fabricius, 1798)",LC
13.575554,75.106773,"Neurothemis fulvia (Drury, 1773)",LC
26.871872,78.566956,"Pycnonotus cafer (Linnaeus, 1766)",LC
22.988771,87.010568,"Pseudagrion decorum (Rambur, 1842)",LC
19.018236,73.279388,"Pelopidas mathias (Fabricius, 1798)",LC
26.652849,92.792557,"Nycticorax nycticorax (Linnaeus, 1758)",LC
25.1853,75.8254,"Pantala flavescens (Fabricius, 1798)",LC
12.8776,80.1501,"Crocothemis servilia (Drury, 1773)",LC
11.404806,76.712326,"Anas poecilorhyncha J.R.Forster, 1781",LC
10.29841,76.832809,"Clinotarsus curtipes (Jerdon, 1853)",LC
15.232452,74.149483,"Lutjanus argentimaculatus (Forsskål, 1775)",LC
18.695417,72.924579,"Accipiter badius (Gmelin, 1788)",LC
23.269365,86.012428,"Junonia orithya Linnaeus, 1758",LC
19.004379,73.282455,"Zizula hylax (Fabricius, 1775)",LC
16.678787,74.266205,"Fulica atra Linnaeus, 1758",LC
15.456676,74.493591,"Otomops wroughtoni (Thomas, 1913)",DD
20.2058,85.461,"Calotes versicolor (Daudin, 1802)",LC
18.985037,73.28923,"Junonia almana (Linnaeus, 1758)",LC
10.092015,77.187518,"Uropeltis maculata (Beddome, 1878)",DD
22.512146,88.363693,"Athene brama (Temminck, 1821)",LC
13.078483,77.620895,"Pantala flavescens (Fabricius, 1798)",LC
8.724434,77.024781,"Monilesaurus ellioti (Günther, 1864)",LC
9.894165,76.308087,Myristica fragrans Houtt.,DD
25.1854,75.8256,"Ischnura rubilio Selys, 1876",LC
24.43202,92.330689,"Ictinogomphus rapax (Rambur, 1842)",LC
20.2667,85.8428,Polyalthia suberosa (Roxb.) Thwaites,LC
22.795561,88.291602,"Egretta garzetta (Linnaeus, 1766)",LC
9.417263,77.59203,"Pantala flavescens (Fabricius, 1798)",LC
19.018236,73.279388,"Danaus chrysippus (Linnaeus, 1758)",LC
21.769949,88.231513,"Ischnura senegalensis (Rambur, 1842)",LC
18.995218,73.258842,"Danaus chrysippus (Linnaeus, 1758)",LC
25.2339,75.8394,"Pantala flavescens (Fabricius, 1798)",LC
18.986601,73.267899,"Hypolimnas misippus Linnaeus, 1764",LC
13.110818,77.575912,"Acisoma panorpoides Rambur, 1842",LC
17.774405,81.926918,"Loriculus vernalis (Sparrman, 1787)",LC
15.291011,74.52359,"Dicaeum concolor Jerdon, 1840",LC
30.284391,77.974297,"Chiromantis dudhwaensis (Ray, 1992)",VU
18.534397,73.785294,"Vanellus indicus (Boddaert, 1783)",LC
12.864858,77.764664,"Prinia inornata Sykes, 1832",LC
9.9169,76.3904,"Copsychus saularis (Linnaeus, 1758)",LC
19.916191,78.44109,"Nisaetus cirrhatus (Gmelin, 1788)",LC
27.218712,81.465111,"Pangshura smithii (Gray, 1863)",NT
28.8719,79.6292,"Crocothemis servilia (Drury, 1773)",LC
22.744108,77.736969,Jatropha gossypiifolia L.,LC
12.271077,76.613833,"Crocothemis servilia (Drury, 1773)",LC
20.084965,74.100021,"Corvus splendens Vieillot, 1817",LC
25.199978,75.790547,Lagerstroemia indica L.,LC
18.696537,72.930523,"Ceyx erithaca (Linnaeus, 1758)",NT
17.694418,73.942619,"Lanius schach Linnaeus, 1758",LC
26.017452,90.307098,"Eudynamys scolopaceus (Linnaeus, 1758)",LC
12.2866,76.6001,"Duttaphrynus melanostictus (Schneider, 1799)",LC
26.8718,75.8143,Prosopis glandulosa Torr.,LC
13.147792,75.692489,"Raorchestes luteolus (Kuramoto & Joshy, 2003)",LC
12.103781,75.815277,Hymenodictyon obovatum Wall.,LC
19.018236,73.279388,"Pelopidas mathias (Fabricius, 1798)",LC
12.759288,78.207504,"Uperodon taprobanicus (Parker, 1934)",LC
11.734461,78.202039,"Orthetrum glaucum (Brauer, 1865)",LC
9.728412,76.30988,"Ceriagrion coromandelianum (Fabricius, 1798)",LC
9.728412,76.30988,"Ceriagrion coromandelianum (Fabricius, 1798)",LC
25.193934,75.822045,Delonix regia (Bojer ex Hook.) Raf.,LC
13.130262,74.985275,Stachytarpheta jamaicensis (L.) Vahl,LC
8.836517,77.028915,"Monilesaurus ellioti (Günther, 1864)",LC
11.491604,76.73365,"Raorchestes signatus (Boulenger, 1882)",EN
18.986601,73.267899,"Phalanta phalantha (Drury, 1773)",LC
33.342875,74.323795,"Lampides boeticus (Linnaeus, 1767)",LC
23.229009,77.364026,"Ischnura rubilio Selys, 1876",LC
18.495237,73.400261,Burmannia coelestis D.Don,LC
12.956947,77.599274,Cassia javanica L.,LC
7.013343,93.931885,"Macaca fascicularis (Raffles, 1821)",EN
10.067175,77.008434,"Raorchestes uthamani Zachariah, Dinesh, Kunhikrishnan, Das, Raju, Radhakrishnan, Palot & Kalesh, 2011",NT
26.662599,94.35361,"Hoolock hoolock (Harlan, 1834)",EN
11.922379,75.792458,"Orthetrum chrysis (Selys, 1891)",LC
15.391711,73.874611,"Merops orientalis Latham, 1801",LC
22.709063,88.333332,"Orthetrum sabina (Drury, 1773)",LC
11.461462,78.185477,"Rhipidura albogularis (Lesson, 1831)",LC
14.617094,74.844864,Syzygium hemisphericum (Walp.) Alston,LC
27.192427,77.511292,"Athene brama (Temminck, 1821)",LC
